Date,Time,A4(V),GSpd(kmh),VFAS(V),Curr(A),Alt(m),RxBt(V),RSSI(dB),GPS,VSpd(m/s),Hdg(@),0430,Tmp1(@C),Tmp2(@C),DIST(m),GPSSpd(kmh),RxBt(V),Fuel(%),PTCH,0440,Tmp2(@C),GAlt(m),Fuel(%),Hdg(@),0420,VFAS(V),Fuel(%),GPS,RxBt(V),Tmp1(@C),VFAS(V),RxBt(V),Hdg(@),Alt(m),GPS,GPS,GPSpd(kts),VFAS(V),Alt(m),GPS,A4(V),Rud,Ele,Thr,Ail,S1,S2,SA,SB,SC,SD,SF,SH,LSW,TxBat(V)
2020-09-19,14:21:11.530,3.91,0.0,15.67,3.3,148.9,5.0,78,50.030935 20.070315,-0.3,341.30,-38,15,1812,0,46.7,5.0,3,-90,91,1809,348.2,144,0.70,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,129.6,41.379225 20.072493,,23.8,15.65,0.0,,4.09,-5,-11,-210,4,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:21:12.530,3.91,0.0,15.67,3.4,148.3,5.0,78,50.031066 20.070290,-0.5,344.00,-31,15,1812,0,46.1,5.0,3,-90,-15,1809,347.7,145,0.70,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,129.6,41.379225 20.072493,,23.8,15.65,0.0,,4.09,-5,-11,-210,4,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:21:13.530,3.91,0.0,15.68,3.4,148.1,5.0,78,50.031178 20.070290,-0.1,344.00,-38,15,1812,0,46.2,5.0,3,-90,-15,1809,347.5,146,0.70,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,129.6,41.379225 20.072493,,23.8,15.65,0.0,,4.09,-7,-11,-210,4,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:21:14.530,3.91,0.0,15.66,3.4,148.1,5.0,80,50.031268 20.070178,0.0,344.00,-38,15,1812,0,44.9,5.0,3,-90,15,1809,347.5,147,0.70,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,129.6,41.379225 20.072493,,23.8,15.65,0.0,,4.09,-7,-11,-210,4,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:21:15.530,3.91,0.0,15.67,3.4,148.0,5.0,84,50.031356 20.070166,0.0,344.00,-32,15,1812,0,44.3,5.0,3,-90,-11,1809,347.5,148,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,129.6,41.379225 20.072493,,23.8,15.65,0.0,,4.09,-5,-11,-210,4,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:21:16.530,3.91,0.0,15.67,3.3,148.0,5.0,84,50.031530 20.070151,0.2,356.40,-35,15,1812,0,43.3,5.0,3,-90,-32,1809,347.2,149,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,129.6,41.379225 20.072493,,23.8,15.65,0.0,,4.09,-7,-11,-210,4,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:21:17.530,3.91,0.0,15.68,3.4,148.0,5.0,84,50.031530 20.070151,0.1,356.40,-26,15,1812,0,41.9,5.0,3,-90,27,1809,347.1,150,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,129.6,41.379225 20.072493,,23.8,15.65,0.0,,4.09,-7,-11,-210,4,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:21:18.530,3.91,0.0,15.67,3.4,148.0,5.0,84,50.031675 20.070151,0.1,10.90,-37,15,1812,0,40.3,5.0,3,-90,22,1809,347.1,151,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,129.6,41.379225 20.072493,,23.8,15.65,0.0,,4.09,-7,-9,-210,4,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:21:19.530,3.91,0.0,15.66,3.3,147.3,5.0,84,50.031830 20.070221,0.0,15.50,-38,15,1812,0,39.2,5.0,3,-90,-40,1809,346.0,152,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,129.6,41.379225 20.072493,,23.8,15.65,0.0,,4.09,-7,-11,-210,4,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:21:20.530,3.91,0.0,15.68,3.3,147.0,5.0,84,50.031830 20.070243,0.0,25.40,-28,15,1812,0,38.4,5.0,3,-90,13,1809,345.8,152,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,129.6,41.379225 20.072493,,23.8,15.65,0.0,,4.09,-7,-11,-210,4,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:21:21.530,3.91,0.0,15.67,3.3,146.8,5.0,84,50.031965 20.070368,0.0,36.70,-25,15,1811,0,38.7,5.0,3,-90,13,1809,345.4,153,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,129.6,41.379225 20.072493,,23.8,15.65,0.0,,4.09,-7,-104,-210,-566,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:21:22.530,3.91,0.0,15.64,3.3,145.8,5.0,84,50.032086 20.070448,-0.2,39.70,-70,15,1811,0,39.4,5.0,3,-90,-196,1809,344.0,153,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,129.6,41.379225 20.072493,,23.8,15.65,0.0,,4.09,-7,-179,-210,-592,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:21:23.530,3.91,0.0,15.65,3.3,145.6,5.0,84,50.032136 20.070551,0.3,25.30,-40,15,1812,0,40.8,5.0,3,-90,-369,1809,344.2,155,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,129.6,41.379225 20.072493,,23.8,15.65,0.0,,4.09,-7,-95,-210,-364,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:21:24.530,3.91,0.0,15.67,3.3,145.0,5.0,84,50.032195 20.070586,-0.2,9.60,-40,15,1812,0,40.8,5.0,3,-90,-225,1809,344.2,156,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,129.6,41.379225 20.072493,,23.8,15.65,0.0,,4.09,-7,-9,-210,1,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:21:25.530,3.91,0.0,15.67,3.3,144.8,5.0,84,50.032195 20.070586,-0.2,9.60,-40,15,1812,0,40.8,5.0,3,-90,-225,1809,344.3,157,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,129.6,41.379225 20.072493,,23.8,15.65,0.0,,4.09,-7,-11,-210,-153,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:21:26.530,3.91,0.0,15.67,3.3,143.7,5.0,84,50.032465 20.070586,-1.1,4.20,-24,15,1812,0,41.2,5.0,3,-90,-58,1809,343.8,158,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,129.6,41.379225 20.072493,,23.8,15.65,0.0,,4.09,-7,-8,-210,0,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:21:27.530,3.91,0.0,15.65,3.3,143.1,5.0,84,50.032591 20.070598,-0.8,4.20,-24,15,1812,0,42.1,5.0,3,-90,-58,1809,343.2,159,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,129.6,41.379225 20.072493,,23.8,15.65,0.0,,4.09,-7,-9,-210,4,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:21:28.530,3.91,0.0,15.64,3.3,143.0,5.0,84,50.032635 20.070591,-0.2,0.50,-29,15,1812,0,42.4,5.0,3,-90,35,1809,343.1,160,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,129.6,41.379225 20.072493,,23.8,15.65,0.0,,4.09,-7,-9,-210,4,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:21:29.530,3.92,0.0,15.66,3.3,142.7,5.0,84,50.032783 20.070593,-0.4,0.50,-31,15,1812,0,41.3,5.0,3,-90,-7,1809,343.1,161,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,129.6,41.379225 20.072493,,23.8,15.65,0.0,,4.09,-7,-9,-210,4,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:21:30.530,3.91,0.0,15.66,3.3,142.5,5.0,84,50.032865 20.070605,-0.3,4.40,-46,15,1812,0,41.3,5.0,3,-90,-9,1809,342.6,162,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,129.6,41.379225 20.072493,,23.8,15.65,0.0,,4.09,-7,-9,-210,0,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:21:31.530,3.91,0.0,15.67,3.3,142.1,5.0,84,50.032906 20.070626,-0.7,10.60,-46,15,1812,0,39.7,5.0,3,-90,-57,1809,342.6,162,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,129.6,41.379225 20.072493,,23.8,15.65,0.0,,4.09,-7,-11,-210,-249,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:21:32.530,3.91,0.0,15.66,3.3,141.4,5.0,84,50.033063 20.070646,-0.6,9.00,-31,15,1812,0,40.3,5.0,3,-90,-68,1809,341.5,163,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,129.6,41.379225 20.072493,,23.8,15.65,0.0,,4.09,-7,-11,-210,-261,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:21:33.530,3.91,0.0,15.63,3.3,141.1,5.0,84,50.033186 20.070646,-0.6,3.10,-31,15,1812,0,41.5,5.0,3,-90,-89,1809,340.4,163,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,129.6,41.379225 20.072493,,23.8,15.65,0.0,,4.09,-7,-12,-210,-293,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:21:34.530,3.91,0.0,15.63,3.3,140.6,5.0,84,50.033250 20.070646,-0.8,350.90,-26,15,1812,0,43.5,5.0,3,-90,-139,1809,340.1,166,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,140.8,41.379225 20.070663,,23.8,15.65,0.0,,4.09,-7,-12,-210,-330,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:21:35.530,3.91,0.0,15.65,3.3,139.3,5.0,84,50.033336 20.070625,-1.2,343.30,-29,15,1812,0,46.9,5.0,3,-90,-186,1809,338.8,167,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,140.8,41.379225 20.070663,,23.8,15.65,0.0,,4.09,-7,-12,-210,-329,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:21:36.550,3.91,0.0,15.66,3.3,139.3,5.0,84,50.033426 20.070531,0.1,343.30,-38,15,1812,0,46.9,5.0,3,-90,-127,1809,337.4,167,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,140.8,41.379225 20.070663,,23.8,15.65,0.0,,4.09,-7,-11,-210,-172,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:21:37.560,3.91,0.0,15.65,3.3,138.8,5.0,84,50.033641 20.070485,0.6,316.90,-29,15,1812,0,53.0,5.0,3,-90,-127,1809,337.3,169,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,140.8,41.379225 20.070663,,23.8,15.65,0.0,,4.09,-7,-132,-210,-368,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:21:38.560,3.91,0.0,15.63,3.2,139.0,5.0,84,50.033641 20.070315,1.4,311.00,-73,15,1812,0,54.6,5.0,3,-90,-75,1809,337.5,169,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,140.8,41.379225 20.070663,,23.8,15.65,0.0,,4.09,-7,-279,-210,-473,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:21:39.560,3.90,0.0,15.64,3.3,140.1,5.0,84,50.033760 20.070075,2.1,303.10,-59,15,1813,0,55.6,5.0,3,-90,-75,1809,337.8,170,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,0.50,140.8,41.379225 20.070663,,23.8,15.65,0.0,,4.09,-7,-346,-211,-457,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:21:40.560,3.91,0.0,15.65,3.3,142.2,5.0,82,50.033816 20.070075,2.2,279.90,-115,15,1813,0,56.8,5.0,3,-90,-273,1809,340.0,171,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,272.60,140.8,41.379225 20.070663,,23.8,15.65,0.0,,4.09,-7,-310,-210,-416,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:21:41.560,3.91,0.0,15.64,3.3,142.8,5.0,82,50.033811 20.069618,2.1,263.40,-108,15,1813,0,61.2,5.0,3,-90,-207,1809,341.3,172,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,272.60,140.8,41.379225 20.070663,,23.8,15.65,0.0,,4.09,-7,-339,-210,-436,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:21:42.560,3.91,0.0,15.64,3.3,144.2,5.0,82,50.033730 20.069348,1.6,235.00,-108,15,1813,0,62.5,5.0,3,-90,-215,1809,341.6,173,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,272.60,140.8,41.379225 20.070663,,23.8,15.65,0.0,,4.09,-7,-344,-210,-420,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:21:43.560,3.91,0.0,15.65,3.3,144.5,5.0,84,50.033675 20.069348,1.4,230.90,-127,15,1813,0,61.1,5.0,3,-90,-189,1809,341.9,173,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,272.60,140.8,41.379225 20.070663,,23.8,15.65,0.0,,4.09,-7,-341,-210,-408,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:21:44.560,3.91,0.0,15.65,3.3,144.5,5.0,84,50.033586 20.069165,1.1,212.50,-142,15,1813,0,60.7,5.0,3,-90,-220,1809,341.9,173,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,272.60,140.8,41.379225 20.070663,,23.8,15.65,0.0,,4.09,-7,-76,-210,-18,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:21:45.590,3.91,0.0,15.62,3.3,143.2,5.0,86,50.033586 20.069165,0.4,212.50,-79,15,1812,0,62.5,5.0,3,-90,-52,1809,341.9,176,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,272.60,140.8,41.379225 20.070663,,23.8,15.65,0.0,,4.09,-7,-117,-210,-140,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:21:46.590,3.90,0.0,15.62,3.2,142.6,5.0,86,50.033255 20.069165,0.4,205.70,-90,15,1813,0,63.2,5.0,3,-90,-52,1809,340.5,177,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,272.60,140.8,41.379225 20.070663,,23.8,15.65,0.0,,4.09,-7,-11,-210,2,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:21:47.590,3.90,0.0,15.61,3.3,141.3,5.0,86,50.033136 20.068731,-0.6,205.70,-76,15,1813,0,62.1,5.0,3,-90,22,1809,339.8,177,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,272.60,140.8,41.379225 20.070663,,23.8,15.65,0.0,,4.09,-7,-317,-210,2,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:21:48.590,3.90,0.0,15.63,3.2,140.4,5.0,86,50.033048 20.068683,-0.6,205.70,-93,15,1812,0,62.1,5.0,3,-90,-50,1809,339.4,178,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,272.60,140.8,41.379225 20.070663,,23.8,15.65,0.0,,4.09,-7,-262,-210,1,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:21:49.590,3.91,0.0,15.65,3.3,140.3,5.0,86,50.032930 20.068596,-0.1,198.30,-77,15,1812,0,59.5,5.0,3,-90,37,1809,340.1,179,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,272.60,140.8,41.379225 20.070663,,23.8,15.65,0.0,,4.09,-7,-130,-210,-50,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:21:50.590,3.90,0.0,15.62,3.3,139.1,5.0,88,50.032705 20.068566,-0.7,200.20,-63,15,1813,0,59.5,5.0,3,-90,37,1809,340.3,181,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,272.60,140.8,41.379225 20.068535,,23.8,15.65,0.0,,4.09,-7,-188,-211,-41,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:21:51.590,3.90,0.0,15.62,3.3,138.9,5.0,88,50.032538 20.068475,-0.4,197.90,-63,15,1813,0,59.0,5.0,3,-90,-80,1809,340.5,181,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,272.60,140.8,41.379225 20.068535,,23.8,15.65,0.0,,4.09,-7,-11,-211,2,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:21:52.590,3.90,57.8,15.62,3.3,138.5,5.0,88,50.032396 20.068405,-1.0,193.70,-46,15,1813,0,59.0,5.0,3,-90,8,1809,341.0,182,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,272.60,140.8,41.379225 20.068535,,23.8,15.65,0.0,,4.09,-7,-11,-210,4,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:21:53.590,3.90,57.8,15.63,3.3,137.7,5.0,88,50.032286 20.068345,-1.0,192.10,-37,15,1812,0,57.8,5.0,3,-90,-13,1809,340.5,184,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,272.60,140.8,41.379225 20.068535,,23.8,15.65,0.0,,4.09,-7,-9,-210,2,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:21:54.590,3.90,57.8,15.64,3.3,137.6,5.0,88,50.032118 20.068300,-0.7,192.10,-20,15,1812,0,57.4,5.0,3,-90,11,1809,340.5,184,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,272.60,140.8,41.379225 20.068535,,23.8,15.65,0.0,,4.09,-7,-9,-210,2,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:21:55.590,3.91,57.8,15.63,3.3,137.4,5.0,88,50.032006 20.068256,-0.8,195.30,-27,15,1812,0,58.2,5.0,3,-90,22,1809,340.1,185,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,272.60,140.8,41.379225 20.068535,,23.8,15.65,0.0,,4.09,-7,-9,-210,4,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:21:56.590,3.91,57.8,15.63,3.3,137.0,5.0,84,50.032006 20.068158,-0.2,196.20,-33,15,1813,0,59.2,5.0,3,-90,-2,1809,339.7,185,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,272.60,140.8,41.379225 20.068535,,23.8,15.65,0.0,,4.09,-7,-9,-210,4,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:21:57.590,3.90,57.8,15.64,3.3,137.0,5.0,82,50.031665 20.068080,0.3,198.20,-32,15,1813,0,59.4,5.0,3,-90,-30,1809,340.1,187,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,272.60,140.8,41.379225 20.068535,,23.8,15.65,0.0,,4.09,-7,-9,-210,2,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:21:58.590,3.90,57.8,15.64,3.3,137.8,5.0,82,50.031580 20.068026,0.2,199.10,-34,15,1812,0,59.1,5.0,3,-90,35,1809,340.5,188,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,272.60,140.8,41.379225 20.068535,,23.8,15.65,0.0,,4.09,-7,-9,-210,2,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:21:59.590,3.90,57.8,15.63,3.3,138.0,5.0,82,50.031411 20.067950,0.2,200.70,-23,15,1812,0,59.7,5.0,3,-90,-15,1809,340.7,189,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,272.60,140.8,41.379225 20.068535,50.027991 20.067981,23.8,15.65,0.0,,4.09,-7,-11,-210,4,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:22:00.590,3.90,57.8,15.61,3.3,138.4,5.0,82,50.031356 20.067918,0.3,202.10,-36,15,1813,0,59.7,5.0,3,-90,29,1809,341.1,190,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,272.60,140.8,41.379225 20.068535,50.027991 20.067981,23.8,15.65,0.0,,3.90,-7,-9,-210,2,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:22:01.590,3.90,57.8,15.62,3.3,138.6,5.0,82,50.031190 20.067773,-0.1,206.00,-28,15,1813,0,60.6,5.0,3,-90,2,1809,341.4,190,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,272.60,140.8,41.379225 20.068535,50.027991 20.067981,23.8,15.65,0.0,,3.90,-7,-11,-210,2,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:22:02.590,3.90,57.8,15.61,3.3,138.3,5.0,82,50.030970 20.067645,-0.2,206.20,-38,15,1813,0,60.6,5.0,3,-90,0,1809,341.4,192,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,272.60,140.8,41.379225 20.068535,50.027991 20.067981,23.8,15.65,0.0,,3.90,-7,-11,-210,2,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:22:03.630,3.90,57.8,15.60,3.3,138.3,5.0,82,50.030970 20.067645,-0.2,206.20,-38,15,1813,0,62.0,5.0,3,-90,-61,1809,341.6,193,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,272.60,140.8,41.379225 20.068535,50.027991 20.067981,23.8,15.65,0.0,,3.90,-7,-9,-210,4,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:22:04.630,3.90,57.8,15.62,3.3,138.2,5.0,82,50.030781 20.067421,-0.1,214.90,-44,15,1813,0,63.0,5.0,3,-90,-42,1809,341.6,193,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,216.00,140.8,41.379225 20.068535,50.027991 20.067981,23.8,15.65,0.0,,3.90,-7,-11,-210,4,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:22:05.640,3.90,57.8,15.58,3.3,137.8,5.0,82,50.030630 20.067305,-0.1,218.00,-37,15,1813,0,62.9,5.0,3,-90,0,1809,341.4,195,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,216.00,140.8,41.379225 20.068535,50.027991 20.067981,23.8,15.65,0.0,,3.90,-7,-11,-210,4,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:22:06.640,3.90,57.8,15.62,3.3,137.7,5.0,80,50.030531 20.067116,0.0,225.90,-23,15,1813,0,63.8,5.0,3,-90,-8,1809,341.2,195,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,216.00,140.8,41.379225 20.068535,50.027991 20.067981,23.8,15.65,0.0,,3.90,-7,-9,-210,4,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:22:07.640,3.90,57.8,15.61,3.3,137.4,5.0,80,50.030351 20.066898,-0.2,233.00,-44,15,1813,0,65.3,5.0,3,-90,13,1809,340.8,196,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,216.00,140.8,41.379225 20.068535,50.027991 20.067981,23.8,15.65,0.0,,3.90,-7,-9,-210,-88,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:22:08.640,3.90,57.8,15.61,3.3,137.4,5.0,80,50.030268 20.066738,0.0,235.30,-46,15,1813,0,66.4,5.0,3,-90,-93,1809,340.8,197,354.40,0,15.66,91,50.030805 20.071123,5.0,0,15.63,5.0,216.00,140.8,41.379225 20.068535,50.027991 20.067981,23.8,15.65,0.0,,3.90,-7,-113,-210,-585,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:22:09.640,3.90,57.8,15.60,3.3,137.2,5.0,78,50.030228 20.066503,-0.2,229.80,-60,15,1813,0,66.4,5.0,3,-90,-377,1809,340.1,198,354.40,0,15.66,198,50.030805 20.071123,5.0,0,15.63,5.0,216.00,140.8,41.379225 20.068535,50.027991 20.067981,23.8,15.65,0.0,,3.90,-7,-151,-210,-572,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:22:10.640,3.89,57.8,15.59,3.3,136.2,5.0,84,50.030070 20.066366,-0.9,207.60,-25,15,1815,0,60.8,5.0,3,-90,-291,1809,340.0,199,354.40,0,15.66,198,50.030805 20.071123,5.0,0,15.63,5.0,216.00,140.8,41.379225 20.068535,50.027991 20.067981,23.8,15.65,0.0,,3.90,-7,-48,-210,-400,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:22:11.640,3.90,57.8,15.59,3.3,135.9,5.0,86,50.029906 20.066303,0.0,193.80,22,15,1815,0,59.9,5.0,3,-90,-186,1809,339.7,200,354.40,0,15.66,198,50.030805 20.071123,5.0,0,15.63,5.0,216.00,140.8,41.379225 20.068535,50.027991 20.067981,23.8,15.65,0.0,,3.90,-7,-109,-211,-613,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:22:12.640,3.90,57.8,15.61,3.3,137.1,5.0,86,50.029746 20.066290,1.6,175.90,22,15,1815,0,52.1,5.0,3,-90,-218,1809,340.8,201,354.40,0,15.66,198,50.030805 20.071123,5.0,0,15.63,5.0,216.00,140.8,41.379225 20.068535,50.027991 20.067981,23.8,15.65,0.0,,3.90,-7,-9,-210,2,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:22:13.640,3.89,57.8,15.60,3.3,138.5,5.0,88,50.029746 20.066321,2.0,171.10,22,15,1815,0,48.2,5.0,3,-90,96,1809,343.2,202,354.40,0,15.66,198,50.030805 20.071123,5.0,0,15.63,5.0,216.00,140.8,41.379225 20.068535,50.027991 20.067981,23.8,15.65,0.0,,3.90,-7,-9,-210,4,-1024,7,1,-1,1,-1,1,-1,0x0000000000000000,7.7
